epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1064.46,1.06824,2.11069,2.15531,0.99203,0.98259,0.9934,0.8704,0.79854,1.18935,1.73756,0.00974557,0.00974557,0.00974557
43,1089.66,1.073,2.11975,2.15452,0.99298,0.98216,0.99392,0.85653,0.85771,1.22225,1.76033,0.00973312,0.00973312,0.00973312
44,1114.75,1.06172,2.11287,2.1468,0.99409,0.98078,0.99366,0.89943,0.65112,1.12637,1.69672,0.00972039,0.00972039,0.00972039
45,1140.16,1.07562,2.1158,2.1562,0.99445,0.9819,0.99407,0.87453,0.77535,1.17375,1.73567,0.00970736,0.00970736,0.00970736
46,1165.34,1.06556,2.11507,2.14854,0.99443,0.98348,0.99423,0.90372,0.66348,1.0917,1.69473,0.00969405,0.00969405,0.00969405
47,1190.55,1.0589,2.09498,2.14462,0.99511,0.98464,0.99421,0.87067,0.80006,1.17023,1.73447,0.00968045,0.00968045,0.00968045
48,1215.91,1.06005,2.09282,2.15041,0.9956,0.98387,0.99405,0.8905,0.71177,1.12253,1.71344,0.00966656,0.00966656,0.00966656
49,1240.93,1.04919,2.05527,2.14052,0.99466,0.98656,0.99437,0.8864,0.73102,1.11062,1.71204,0.00965239,0.00965239,0.00965239
50,1266.18,1.06582,2.08003,2.14838,0.99404,0.98597,0.99409,0.90279,0.65044,1.08376,1.69039,0.00963794,0.00963794,0.00963794
51,1291.36,1.05515,2.07245,2.14432,0.99532,0.9843,0.99384,0.88911,0.70018,1.11011,1.69853,0.0096232,0.0096232,0.0096232
52,1316.44,1.04869,2.04019,2.13351,0.99489,0.98486,0.99421,0.89428,0.66605,1.08793,1.68318,0.00960819,0.00960819,0.00960819
53,1341.7,1.04602,2.03665,2.12819,0.99453,0.9833,0.99397,0.90003,0.65651,1.07233,1.6787,0.00959289,0.00959289,0.00959289
54,1366.94,1.0442,2.05427,2.1306,0.99375,0.98437,0.99413,0.91332,0.60487,1.06771,1.6708,0.00957731,0.00957731,0.00957731
55,1392.04,1.03946,2.04458,2.13032,0.99427,0.98632,0.99398,0.90435,0.64453,1.05948,1.67812,0.00956145,0.00956145,0.00956145
