epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,4639.8,0.29255,0.21905,0.8528,0.99501,0.99538,0.99479,0.98713,0.18522,0.12595,0.78119,0.00596575,0.00596575,0.00596575
165,4667.98,0.29473,0.21865,0.85395,0.99498,0.9954,0.99479,0.98712,0.18514,0.12585,0.78118,0.005941,0.005941,0.005941
166,4696.05,0.29318,0.22087,0.85487,0.99502,0.99543,0.99479,0.98717,0.18514,0.1257,0.78122,0.00591625,0.00591625,0.00591625
167,4724.09,0.29205,0.21836,0.85218,0.99485,0.99543,0.99479,0.98714,0.18524,0.12572,0.78119,0.0058915,0.0058915,0.0058915
168,4752.27,0.28875,0.2146,0.84945,0.9947,0.9955,0.99479,0.98709,0.18535,0.12574,0.78125,0.00586675,0.00586675,0.00586675
169,4780.3,0.29232,0.21847,0.85343,0.99499,0.99576,0.99479,0.98704,0.18525,0.12568,0.78122,0.005842,0.005842,0.005842
170,4808.36,0.29205,0.21776,0.85445,0.99518,0.99589,0.99479,0.98709,0.18513,0.12553,0.78128,0.00581725,0.00581725,0.00581725
171,4836.52,0.29308,0.21935,0.85239,0.99519,0.99587,0.99479,0.98713,0.18524,0.12551,0.78138,0.0057925,0.0057925,0.0057925
172,4864.57,0.29224,0.21594,0.85192,0.99516,0.99586,0.9948,0.98713,0.18527,0.12535,0.78141,0.00576775,0.00576775,0.00576775
173,4892.65,0.29029,0.21533,0.85281,0.99517,0.99587,0.9948,0.98707,0.1853,0.12469,0.78148,0.005743,0.005743,0.005743
174,4920.83,0.28932,0.21715,0.85272,0.9952,0.99586,0.9948,0.98712,0.18516,0.12444,0.78149,0.00571825,0.00571825,0.00571825
175,4948.88,0.28876,0.21517,0.8518,0.99519,0.99587,0.99479,0.98716,0.18522,0.12449,0.78152,0.0056935,0.0056935,0.0056935
