epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,5500.58,0.73368,1.06939,1.89809,0.99425,0.99415,0.99485,0.9629,0.44399,0.57441,1.5979,0.00109,0.00109,0.00109
182,5530.58,0.73182,1.06678,1.8955,0.99442,0.99443,0.99485,0.96352,0.44373,0.57384,1.59779,0.0010405,0.0010405,0.0010405
183,5560.64,0.72879,1.06788,1.89786,0.99442,0.99445,0.99485,0.9634,0.44318,0.57371,1.59756,0.000991,0.000991,0.000991
184,5590.68,0.73294,1.07282,1.90079,0.99442,0.99448,0.99485,0.96337,0.44251,0.57292,1.59732,0.0009415,0.0009415,0.0009415
185,5620.53,0.73208,1.06659,1.90121,0.99489,0.9943,0.99486,0.96362,0.44157,0.57272,1.59701,0.000892,0.000892,0.000892
186,5650.66,0.72736,1.06607,1.89941,0.99488,0.9943,0.99486,0.96368,0.44137,0.57291,1.59691,0.0008425,0.0008425,0.0008425
187,5680.53,0.73133,1.0715,1.90197,0.99487,0.99432,0.99486,0.96366,0.44169,0.57281,1.59688,0.000793,0.000793,0.000793
188,5710.58,0.71849,1.05751,1.89279,0.99486,0.99432,0.99486,0.96368,0.44143,0.57296,1.59669,0.0007435,0.0007435,0.0007435
189,5740.56,0.72396,1.05804,1.89558,0.99484,0.99434,0.99485,0.96355,0.4413,0.5723,1.5965,0.000694,0.000694,0.000694
190,5770.64,0.71688,1.05375,1.89485,0.99484,0.99431,0.99485,0.96401,0.44175,0.57229,1.59672,0.0006445,0.0006445,0.0006445
191,5850.49,0.49632,0.6123,1.7286,0.99485,0.99431,0.99486,0.96392,0.44173,0.57163,1.59659,0.000595,0.000595,0.000595
192,5879.16,0.49397,0.60777,1.72576,0.99484,0.99429,0.99486,0.96408,0.44184,0.57175,1.59651,0.0005455,0.0005455,0.0005455
193,5907.8,0.49643,0.60542,1.72386,0.99487,0.99406,0.99486,0.96382,0.44127,0.57145,1.59639,0.000496,0.000496,0.000496
194,5936.54,0.48816,0.5983,1.72335,0.99519,0.99442,0.99485,0.96332,0.44083,0.57176,1.59603,0.0004465,0.0004465,0.0004465
195,5965.14,0.48666,0.59453,1.72029,0.99518,0.99446,0.99485,0.96397,0.44053,0.57098,1.5959,0.000397,0.000397,0.000397
196,5993.66,0.48019,0.58988,1.71254,0.99518,0.99446,0.99485,0.96357,0.44056,0.57018,1.59563,0.0003475,0.0003475,0.0003475
197,6022.3,0.47647,0.58724,1.71879,0.9952,0.99444,0.99485,0.96403,0.44059,0.56938,1.59538,0.000298,0.000298,0.000298
198,6050.9,0.47679,0.58724,1.71459,0.9952,0.99442,0.99485,0.9636,0.44002,0.56874,1.5952,0.0002485,0.0002485,0.0002485
199,6079.53,0.46701,0.57119,1.70614,0.9952,0.99442,0.99485,0.96353,0.43982,0.5689,1.59498,0.000199,0.000199,0.000199
200,6108.2,0.46984,0.57672,1.71063,0.99521,0.99441,0.99485,0.96374,0.4397,0.56827,1.59498,0.0001495,0.0001495,0.0001495
