epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1109.77,0.91116,1.78573,2.09938,0.99432,0.98387,0.99384,0.90934,0.60236,1.08296,1.74101,0.00900844,0.00900844,0.00900844
43,1136.04,0.90129,1.78015,2.09865,0.99404,0.9831,0.99331,0.90896,0.63344,1.08375,1.74793,0.00896127,0.00896127,0.00896127
44,1162.67,0.90574,1.80997,2.09829,0.99379,0.98607,0.99379,0.89824,0.66171,1.07157,1.74936,0.00891313,0.00891313,0.00891313
45,1189.41,0.89974,1.78281,2.09431,0.99335,0.98711,0.99369,0.91402,0.61742,1.06825,1.73056,0.00886404,0.00886404,0.00886404
46,1215.54,0.90416,1.78159,2.09213,0.99455,0.98363,0.99419,0.91705,0.60364,1.04218,1.73514,0.00881401,0.00881401,0.00881401
47,1241.76,0.88645,1.75921,2.081,0.99407,0.9828,0.99361,0.91777,0.60434,1.03328,1.73404,0.00876305,0.00876305,0.00876305
48,1267.26,0.88585,1.74843,2.07925,0.99165,0.98807,0.9943,0.91608,0.6132,1.04422,1.7287,0.00871117,0.00871117,0.00871117
49,1292.2,0.88163,1.74292,2.07341,0.99411,0.98289,0.99414,0.9297,0.55308,1.01269,1.71398,0.00865839,0.00865839,0.00865839
50,1315.99,0.87022,1.73217,2.07212,0.99388,0.98571,0.99393,0.92677,0.57173,1.01775,1.71604,0.00860473,0.00860473,0.00860473
51,1340.87,0.87126,1.72089,2.06798,0.99515,0.98482,0.99409,0.92019,0.59055,1.02988,1.72297,0.00855018,0.00855018,0.00855018
52,1364.7,0.87363,1.72463,2.0717,0.99372,0.98744,0.99425,0.91425,0.62002,1.01919,1.72745,0.00849477,0.00849477,0.00849477
53,1388.6,0.86586,1.69313,2.07378,0.99621,0.98427,0.99393,0.92474,0.58571,1.0089,1.71898,0.00843851,0.00843851,0.00843851
54,1412.82,0.86309,1.70983,2.06643,0.99068,0.98692,0.99406,0.91961,0.60164,1.01271,1.72266,0.00838141,0.00838141,0.00838141
55,1436.81,0.85838,1.70018,2.05616,0.99193,0.98487,0.99351,0.92572,0.55141,0.99762,1.70755,0.00832349,0.00832349,0.00832349
56,1460.78,0.86706,1.71697,2.06078,0.99233,0.9867,0.99379,0.92575,0.55685,1.00005,1.71068,0.00826477,0.00826477,0.00826477
57,1485.35,0.86175,1.70535,2.06453,0.99611,0.9808,0.99367,0.92893,0.55237,0.97029,1.7072,0.00820525,0.00820525,0.00820525
58,1511.24,0.84786,1.68228,2.05141,0.99038,0.98774,0.99386,0.93338,0.53858,0.97295,1.70482,0.00814495,0.00814495,0.00814495
59,1537.1,0.86143,1.69515,2.06186,0.99268,0.98684,0.99366,0.93191,0.54392,0.9648,1.70548,0.00808389,0.00808389,0.00808389
60,1563.14,0.85142,1.67988,2.06119,0.99191,0.98997,0.99422,0.91917,0.59872,0.99383,1.71976,0.00802208,0.00802208,0.00802208
61,1589.3,0.85109,1.66417,2.06151,0.9925,0.9881,0.99399,0.92109,0.57777,0.97087,1.71087,0.00795954,0.00795954,0.00795954
62,1613.1,0.85517,1.69002,2.05558,0.99267,0.98981,0.99378,0.92867,0.55396,0.96013,1.70326,0.00789628,0.00789628,0.00789628
63,1636.06,0.84933,1.68483,2.06319,0.99494,0.98723,0.99407,0.93204,0.54396,0.95276,1.69804,0.00783231,0.00783231,0.00783231
64,1659.18,0.84215,1.67278,2.05559,0.9933,0.98946,0.99424,0.93275,0.5574,0.9579,1.70191,0.00776766,0.00776766,0.00776766
65,1682.79,0.83301,1.65092,2.04442,0.99651,0.98873,0.99427,0.92626,0.57853,0.96425,1.70944,0.00770234,0.00770234,0.00770234
66,1706.36,0.84308,1.65116,2.05588,0.99446,0.98888,0.99432,0.92736,0.57295,0.95409,1.70875,0.00763637,0.00763637,0.00763637
67,1729.6,0.83456,1.63256,2.03858,0.99499,0.98915,0.99446,0.93821,0.52622,0.93909,1.69485,0.00756976,0.00756976,0.00756976
68,1752.91,0.82419,1.62772,2.04363,0.99487,0.98949,0.99443,0.9353,0.54399,0.94345,1.69953,0.00750252,0.00750252,0.00750252
69,1779.22,0.82196,1.62704,2.04296,0.99461,0.98797,0.9944,0.9358,0.54455,0.93484,1.69637,0.00743468,0.00743468,0.00743468
70,1802.49,0.82431,1.62997,2.03897,0.99589,0.98838,0.99434,0.93584,0.55011,0.92788,1.69694,0.00736625,0.00736625,0.00736625
71,1825.57,0.82044,1.6302,2.03929,0.99575,0.98876,0.99433,0.94311,0.5158,0.90918,1.68418,0.00729725,0.00729725,0.00729725
72,1848.47,0.82085,1.61712,2.03425,0.99413,0.98939,0.99443,0.94102,0.52165,0.90805,1.68664,0.0072277,0.0072277,0.0072277
73,1871.32,0.81746,1.62138,2.03132,0.99387,0.9901,0.99443,0.94088,0.523,0.90805,1.68815,0.00715761,0.00715761,0.00715761
74,1894.42,0.81136,1.58318,2.03165,0.99535,0.98856,0.99435,0.94225,0.51519,0.89919,1.68589,0.007087,0.007087,0.007087
75,1917.22,0.81016,1.59795,2.02483,0.99516,0.99055,0.99448,0.9419,0.51307,0.89503,1.68263,0.00701588,0.00701588,0.00701588
76,1940.16,0.80809,1.60023,2.02917,0.99435,0.98965,0.99436,0.94201,0.50522,0.88931,1.67969,0.00694428,0.00694428,0.00694428
77,1963.22,0.81171,1.58143,2.02416,0.99432,0.99051,0.99424,0.94196,0.50475,0.89234,1.67853,0.00687222,0.00687222,0.00687222
78,1986.1,0.81478,1.60424,2.03995,0.99555,0.99053,0.99429,0.94344,0.50614,0.89061,1.6782,0.0067997,0.0067997,0.0067997
79,2008.95,0.79991,1.5761,2.02404,0.99443,0.99083,0.99423,0.94458,0.5075,0.89017,1.67814,0.00672675,0.00672675,0.00672675
80,2032.02,0.79187,1.55479,2.01106,0.99407,0.99078,0.99404,0.94104,0.51341,0.88804,1.67901,0.00665339,0.00665339,0.00665339
81,2054.88,0.7932,1.56669,2.0189,0.9949,0.99054,0.99417,0.94289,0.51453,0.88492,1.68033,0.00657963,0.00657963,0.00657963
82,2077.69,0.79176,1.55283,2.02011,0.99518,0.99005,0.99412,0.94279,0.51388,0.88218,1.68084,0.0065055,0.0065055,0.0065055
83,2100.71,0.78716,1.54152,2.01503,0.99596,0.98942,0.99412,0.9421,0.51538,0.88167,1.68134,0.00643101,0.00643101,0.00643101
84,2123.57,0.79043,1.56214,2.01909,0.99557,0.9897,0.99414,0.94426,0.51028,0.88387,1.68041,0.00635617,0.00635617,0.00635617
85,2146.41,0.78221,1.53726,2.01491,0.99574,0.98938,0.99411,0.94373,0.5109,0.88107,1.68039,0.00628101,0.00628101,0.00628101
86,2169.43,0.78623,1.55294,2.00675,0.99583,0.98906,0.99391,0.9435,0.5137,0.87813,1.68038,0.00620555,0.00620555,0.00620555
87,2192.24,0.78962,1.55676,2.02051,0.99637,0.98867,0.99395,0.94584,0.50935,0.87623,1.67912,0.00612981,0.00612981,0.00612981
88,2215.2,0.78233,1.53825,2.01467,0.99589,0.98944,0.99393,0.94689,0.50648,0.87576,1.67844,0.0060538,0.0060538,0.0060538
89,2238.1,0.78244,1.53117,2.0183,0.99558,0.98962,0.99399,0.94715,0.50626,0.87575,1.6791,0.00597754,0.00597754,0.00597754
90,2260.94,0.7768,1.52769,2.01041,0.99623,0.98995,0.994,0.94696,0.50238,0.8714,1.67825,0.00590105,0.00590105,0.00590105
91,2283.86,0.77713,1.53471,2.00922,0.99681,0.98939,0.99405,0.94719,0.49921,0.86962,1.67669,0.00582435,0.00582435,0.00582435
92,2306.77,0.77024,1.5212,1.99825,0.99642,0.98941,0.99425,0.94813,0.49732,0.8686,1.67516,0.00574746,0.00574746,0.00574746
