epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,5652.82,0.736,1.40444,1.89885,0.99677,0.99186,0.99476,0.95058,0.4925,0.81008,1.60846,0.00034227,0.00034227,0.00034227
182,5684.35,0.74365,1.42834,1.9059,0.99665,0.99171,0.99476,0.9517,0.49139,0.80959,1.60821,0.000318825,0.000318825,0.000318825
183,5716.13,0.74064,1.41438,1.90213,0.99675,0.99192,0.99476,0.95114,0.491,0.80924,1.60802,0.000296546,0.000296546,0.000296546
184,5747.7,0.74127,1.41362,1.90606,0.99674,0.99226,0.99476,0.95025,0.49047,0.8078,1.60791,0.000275441,0.000275441,0.000275441
185,5779.41,0.73186,1.38836,1.89795,0.99677,0.99218,0.99477,0.95042,0.49,0.80731,1.60773,0.000255513,0.000255513,0.000255513
186,5811.39,0.74118,1.42695,1.90668,0.99711,0.99226,0.99477,0.95066,0.48962,0.80713,1.60753,0.000236769,0.000236769,0.000236769
187,5843.1,0.7396,1.42542,1.90673,0.99708,0.99228,0.99477,0.95091,0.48957,0.808,1.60736,0.000219212,0.000219212,0.000219212
188,5874.83,0.73237,1.3912,1.89816,0.99704,0.9923,0.99477,0.95092,0.4896,0.80844,1.60721,0.000202847,0.000202847,0.000202847
189,5906.79,0.73414,1.40189,1.89928,0.99704,0.99231,0.99477,0.95146,0.48964,0.80821,1.60712,0.000187678,0.000187678,0.000187678
190,5938.4,0.73477,1.40411,1.89947,0.99707,0.99233,0.99477,0.95212,0.48931,0.80841,1.60696,0.000173709,0.000173709,0.000173709
